Q9181,Abraham,8
Q216896,L._Ron_Hubbard,2
Q41127,Poseidon,23
Q127417,Douglas_MacArthur,1
Q369174,Tommy_Chong,3
Q484265,Andrew_Carnegie,1
Q151866,Adriana_Lima,2
Q2071,David_Lynch,1
Q230045,Tiffani_Thiessen,2
Q33391,Leon_Trotsky,3
Q310394,Alan_Alda,3
Q56094,Francis_Ford_Coppola,3
Q41410,Hades,1
Q3345031,Akkineni_Nagarjuna,2
Q34597,James_A._Garfield,4
Q71206,Bette_Davis,1
Q76364,Hans_Zimmer,1
Q309788,Don_Johnson,2
Q80739,Charlton_Heston,1
Q9204,C._S._Lewis,1
Q11869,William_Henry_Harrison,1
Q234144,Rita_Wilson,2
Q8413,Constantine_the_Great,6
Q14439,Phoebe_Cates,1
Q1430,Marcus_Aurelius,7
Q190523,Christopher_Plummer,1
Q42305,Richard_I_of_England,1
Q36450,Catherine_the_Great,3
Q311241,Bobby_Brown,1
Q213626,Jesse_James,1
Q236842,Kelly_Preston,1
Q382420,Damon_Wayans,1
Q380429,Tony_Robbins,1
Q313311,Brian_Austin_Green,2
Q230303,Caroline_Kennedy,4
Q7243,Leo_Tolstoy,6
Q14060,Erwin_Rommel,1
Q25014,John_Cleese,1
Q13935109,Yolanda_Hadid,3
Q36023,Calvin_Coolidge,2
Q105817,Kevin_Kline,2
Q44204,Cronus,7
Q4029,Tara_Strong,2
Q1523,Ramesses_II,12
Q201927,David_Hasselhoff,1
Q199801,Cindy_Crawford,1
Q229556,Patty_Hearst,1
Q162819,Catherine_of_Aragon,2
Q229545,Raquel_Welch,1
Q41680,Dionysus,2
Q35314,Nikita_Khrushchev,2
Q44980,Alex_Ferguson,1
Q1184381,Dell_Curry,2
Q133054,Sylvia_Plath,2
Q36740,Aung_San_Suu_Kyi,2
Q11662,Steffi_Graf,2
Q103774,Ravi_Shankar,3
Q126188,James_II_of_England,13
Q104000,Lauren_Bacall,2
Q170241,Tarzan,1
Q35610,Arthur_Conan_Doyle,3
Q351479,Tim_Daly,1
Q311161,Jesse_Ventura,1
Q8027,Martin_Luther_King_Jr.,5
Q296729,Tony_Bennett,1
Q10261,Pythagoras,1
Q429828,Meredith_Grey,3
Q137042,Nat_King_Cole,1
Q230654,Maria_Shriver,4
Q193661,Stan_Wawrinka,1
Q129429,Vivien_Leigh,1
Q21070387,Frederick_Trump,2
Q310493,Robert_Wagner,1
Q296872,Barry_Gibb,1
Q313776,George_Wallace,1
Q359416,George_Hamilton_(actor),1
Q7407,Andre_Agassi,2
Q108622,Talia_Shire,2
Q104049,Sidney_Poitier,1
Q379157,Dharmendra,4
Q8474,Suleiman_the_Magnificent,8
Q6221573,John_Bennett_Ramsey,1
Q130822,William_IV_of_the_United_Kingdom,12
Q123849,Jane_Seymour_(actress),4
Q2670291,Amrita_Singh,1
Q1463,Ferdinand_Marcos,3
Q313243,Chiranjeevi,1
Q134661,George_Boole,5
Q8612,Andrew_Johnson,1
Q286525,Cilla_Black,1
Q207179,Bill_Nighy,1
Q347879,Vanessa_Redgrave,3
Q10707,Robert_Mugabe,1
Q239476,Jerry_Hall,4
Q10665,Kim_Jong-il,5
Q343983,Henry_Winkler,1
Q206659,Brendan_Gleeson,2
Q4604,Confucius,1
Q158931,Ra's_al_Ghul,2
Q160554,Muhammad_Ali_Jinnah,1
