Q2504373,Max_Yasgur,1,NULL,15,182889
Q151826,Frederick_I_of_Prussia,2,NULL,79,182716
Q312594,William_the_Lion,4,NULL,55,182708
Q533284,Gustavo_Cerati,2,NULL,58,182693
Q314700,Joachim,1,NULL,36,182606
Q724121,Pat_Brown,1,NULL,32,182579
Q187310,Carl_Larsson,7,NULL,163,182578
Q448778,James_G._Blaine,1,NULL,51,182577
Q2502098,Dondinho,1,NULL,17,182541
Q76179,Megawati_Sukarnoputri,1,NULL,52,182488
Q237412,Richard_Rogers,1,NULL,66,182480
Q1837039,Natalie_Bassingthwaighte,NULL,2,31,182454
Q6035995,Innocent_(actor),NULL,1,95,182390
Q893766,Boris_Sagal,3,NULL,70,182282
Q505146,Joseph_Brant,1,NULL,36,182270
Q454928,Mary_Maxwell_Gates,1,NULL,21,182253
Q1319659,Muhammad_bin_Saud,3,NULL,26,182150
Q464900,Sheila_Dikshit,1,NULL,29,182010
Q277327,Parvathy_Jayaram,1,NULL,26,181873
Q1138595,Cush_(Bible),2,NULL,16,181822
Q1373408,V._Shantaram,2,NULL,86,181769
Q3219659,Laurie_Simmons,2,NULL,36,181668
Q229279,Philippa_of_Hainault,9,NULL,64,181628
Q1380459,John_Doerr,NULL,2,16,181595
Q508525,Mary_Soames,4,NULL,52,181573
Q6282262,Odessa_Grady_Clay,2,NULL,13,181386
Q313081,Kyu_Sakamoto,1,NULL,53,181316
Q242342,Miuccia_Prada,1,NULL,32,181282
Q2580228,Michael_Hirst_(writer),2,NULL,35,181184
Q471402,Richard_Marquand,1,NULL,49,181155
Q52930,Gustav_III_of_Sweden,1,NULL,80,181154
Q1381935,Ronald_Lacey,1,NULL,52,181032
Q529384,Bob_Orton_Jr.,1,NULL,21,180945
Q123265,Billy_Meier,NULL,4,26,180769
Q2463185,Carmela_Soprano,2,NULL,16,180715
Q6767603,Mark_Fields_(businessman),NULL,2,13,180661
Q435925,Julie_Gayet,NULL,2,84,180621
Q16215523,Stephanie_Ruhle,NULL,3,9,180501
Q4002994,Ujjwala_Raut,NULL,1,11,180491
Q194442,Ahmad_ibn_Hanbal,2,NULL,72,180374
Q656605,Carine_Roitfeld,2,NULL,30,180337
Q165113,Grand_Duchess_Xenia_Alexandrovna_of_Russia,7,NULL,61,180302
Q21062504,Vincent_Viola,NULL,3,5,180286
Q94334,Queen_Mathilde_of_Belgium,4,NULL,43,180247
Q5235633,David_Jeremiah,1,NULL,22,180126
Q460474,Anna_Lee,2,5,66,180085
Q7405203,Sally_Lindsay,NULL,4,12,180065
Q4355869,Amelia_Boynton_Robinson,NULL,2,29,179885
Q6962325,Nanabhai_Bhatt,3,NULL,25,179843
Q182130,Morihei_Ueshiba,1,NULL,67,179810
Q1086823,Christopher_Lawford,NULL,3,45,179690
Q5170882,Corky_Ballas,1,NULL,10,179682
Q746530,Henry_Flagler,1,NULL,30,179602
Q177903,Stephen_I_of_Hungary,2,NULL,59,179572
Q185107,Carlos_Menem,3,NULL,54,179524
Q16105498,Jimmy_Tarbuck,1,NULL,11,179501
Q456433,Miriam_Shor,NULL,1,33,179485
Q342698,Mircea_Lucescu,1,NULL,18,179340
Q62310,Senta_Berger,2,NULL,107,179250
Q13655731,Neil_Druckmann,NULL,1,16,179169
Q3470521,Sam_Mills,1,NULL,15,179094
Q455280,Barbara_Bouchet,1,NULL,83,179030
Q269437,Alia_al-Hussein,3,NULL,23,178793
Q53004,Vittorio_De_Sica,2,NULL,275,178764
Q707827,Kim_Bodnia,NULL,4,51,178760
Q3140359,Hope_Williams_Brady,1,NULL,15,178732
Q310794,Karl_Pearson,1,NULL,62,178722
Q188569,William_Godwin,2,NULL,73,178633
Q616068,W._G._Grace,2,NULL,47,178554
Q106919,Silvana_Mangano,2,NULL,92,178500
Q14278,John_Herschel,3,NULL,98,178440
Q390147,George_Monbiot,NULL,2,37,178429
Q1016268,Burhan_Asaf_Belge,1,NULL,20,178399
Q223468,Faramir,1,NULL,29,178378
Q22082722,Cliven_Bundy,3,14,7,178357
Q6499562,Laura_Wilson_(photographer),3,NULL,26,178085
Q682306,Izanami-no-Mikoto,13,NULL,34,178058
Q7908735,Vaiko,1,NULL,10,178043
Q2979423,Clive_Anderson,NULL,3,24,178017
Q1647226,Piper_Halliwell,1,NULL,14,178004
Q1906053,Marvin_Davis,1,NULL,20,177967
Q1982348,Subhadra,1,NULL,13,177873
Q737445,Eddie_Levert,1,NULL,29,177827
Q16208347,Nirmala_Devi,1,NULL,13,177818
Q381296,Faiz_Ahmad_Faiz,2,NULL,42,177792
Q63014,Princess_Marie-Auguste_of_Anhalt,2,NULL,27,177738
Q53340,Bob_Bryan,2,NULL,39,177661
Q229483,Octavia_the_Younger,5,NULL,39,177607
Q184351,Yitzhak_Shamir,1,NULL,49,177542
Q145746,Joseph_(Genesis),2,NULL,90,177470
Q772086,Todd_Akin,NULL,6,20,177442
Q3827871,Laura_Wright,NULL,2,23,177386
Q5253773,Delhi_Kumar,1,NULL,6,177318
Q26530,Jeongjo_of_Joseon,4,NULL,54,177236
Q80510,Alla_Pugacheva,1,3,85,177185
Q113699,Barbara_Valentin,NULL,2,55,177045
Q588259,Hans_Rosling,2,NULL,25,176855
Q1143037,Rick_Hendrick,1,NULL,20,176832
Q16971776,Jean_Hudson_Boyd,NULL,1,7,176634
Q183226,Charles_IV_of_Spain,8,NULL,84,176607
Q128358,Bayezid_I,5,NULL,56,176535
Q466942,Sharon_Cuneta,1,NULL,38,176384
Q4036,Richard_Steven_Horvitz,NULL,3,21,176363
Q878708,Winthrop_Rockefeller,1,NULL,48,176343
Q1263856,Ari_Fleischer,NULL,2,27,176093
Q962308,John_Betjeman,1,NULL,57,176045
Q453804,Michael_Chaplin_(actor),2,NULL,46,175968
Q28886,Alan_Harper_(Two_and_a_Half_Men),1,NULL,26,175919
Q718691,James_Broderick,3,NULL,37,175895
Q1370701,Gene_Lockhart,1,NULL,112,175890
Q299574,Anwar_Ibrahim,NULL,6,34,175782
Q1354169,Gary_Collins_(actor),NULL,3,42,175702
Q214559,Ismail_I,3,NULL,35,175646
Q1347859,William_Rockefeller,3,NULL,36,175643
Q131394,Murad_II,1,NULL,47,175537
Q291141,Steven_Zaillian,NULL,2,61,175525
Q223183,Peter_II_of_Yugoslavia,1,NULL,49,175513
Q277705,Gabriel_Soto,NULL,2,22,175326
Q1111208,Zaynab_bint_Ali,4,NULL,49,175317
Q76909,August_von_Mackensen,2,NULL,44,175310
Q169992,John_II_of_France,7,NULL,62,175295
Q3268202,Lady_Pamela_Hicks,3,NULL,29,175243
Q237889,Alexander_II_of_Scotland,1,NULL,48,175142
Q1557542,Guy_Madison,NULL,3,73,175130
Q167782,Charles_V_of_France,5,NULL,66,175095
Q26456,Rashi,2,NULL,73,175094
Q5071546,Chanelle_Hayes,NULL,1,13,175084
Q17081944,Parmeshwar_Godrej,3,NULL,6,174893
Q117101,John_Hay,2,NULL,49,174829
Q264418,Russi_Taylor,NULL,4,38,174812
Q233573,Offa_of_Mercia,4,NULL,30,174698
Q273048,Imogen_Stubbs,NULL,2,42,174615
Q488025,Go_Hyun-jung,NULL,2,25,174581
Q1377791,Robert_Thurman,1,NULL,36,174572
Q2072385,Khalifa_bin_Hamad_Al_Thani,2,NULL,23,174415
Q13631996,C._Vidyasagar_Rao,NULL,3,11,174335
Q80956,Svante_Arrhenius,1,NULL,71,174272
Q716827,David_Berg,NULL,4,25,174270
Q334242,Asghar_Farhadi,1,NULL,60,174193
Q23114,Lu_Xun,1,NULL,86,174139
Q5728838,Henry_Sturgis_Morgan,1,5,24,174110
Q5394562,Ernie_Johnson_Jr.,NULL,6,14,174047
Q5092367,Cherry_Healey,NULL,2,11,174029
Q256677,Marilyn_Wilson-Rutherford,2,NULL,16,173981
Q218443,Anastasio_Somoza_Debayle,1,NULL,42,173937
Q6968403,Natarajan_Chandrasekaran,NULL,1,11,173911
Q125649,William_III_of_the_Netherlands,4,NULL,73,173878
Q6173032,Jeevan_(actor),1,NULL,18,173866
Q439261,Bob_Schieffer,NULL,2,27,173850
Q1209648,Dick_Ebersol,1,NULL,18,173837
Q1239082,Don_DeFore,NULL,5,52,173826
Q7979260,Wee-Bey_Brice,1,NULL,14,173773
Q508157,Rosa_Blasi,NULL,1,31,173717
Q7815833,Virginia_Admiral,1,NULL,22,173715
Q5477499,Paula_Lane,NULL,1,11,173650
Q81731,Murasaki_Shikibu,1,NULL,62,173622
Q2346367,Hannah_(biblical_figure),1,NULL,10,173619
Q287572,Rebecca_Pidgeon,1,NULL,55,173609
Q3752026,Frankie_Rayder,NULL,1,14,173497
Q271023,Charles_Curtis,NULL,3,44,173414
Q41402,Gilbert_Stuart,1,NULL,235,173390
Q1827815,Lisa_Vultaggio,NULL,3,9,173250
Q10296812,Mohammad_Javad_Zarif,NULL,2,27,173193
Q4493829,Colleen_Farrington,1,NULL,10,173173
Q643348,Habib_Bourguiba,1,NULL,43,173098
Q297006,Akhmad_Kadyrov,1,4,32,173091
Q17977110,Sandra_Zober,2,NULL,14,173002
Q315587,Sultan_bin_Abdulaziz,4,NULL,108,172995
Q2708193,Lili_Damita,1,NULL,59,172900
Q364571,Ole_Kirk_Christiansen,5,NULL,19,172893
Q178641,Peleus,1,NULL,21,172861
Q5300433,Doug_Ducey,NULL,3,21,172860
Q314252,Gregory_Bateson,1,NULL,45,172789
Q5976666,Linda_Miller_(actress),1,NULL,25,172676
Q15487445,Julia_Foster,1,NULL,18,172675
Q3633365,Kamala_Nehru,1,NULL,20,172671
Q7173432,Peter_Craig,NULL,2,22,172671
Q896953,Bradford_Dillman,NULL,5,72,172610
Q431124,Maria_Cole,1,NULL,35,172578
Q1830,Decius,2,NULL,35,172563
Q211204,Carlos_Sainz,1,NULL,26,172547
Q1355849,Michael_Muhney,NULL,3,30,172525
Q261684,Richard_Davalos,2,NULL,37,172504
Q512,Vladimir_Vysotsky,2,NULL,83,172490
Q317765,Bimbisara,1,NULL,24,172476
Q5478881,Frances_Osborne,NULL,2,10,172213
Q6551441,Linda_Carroll,1,NULL,17,172180
Q9319,Tintoretto,2,NULL,181,172139
Q5044466,Carol_McCain,1,NULL,8,172090
Q236243,Giulia_Farnese,1,NULL,27,172084
Q53282,Werner_Faymann,NULL,2,39,171969
Q611266,Dub_Taylor,1,NULL,59,171965
Q3518417,Mallika_Sarabhai,1,NULL,37,171890
Q464479,Lupita_Tovar,1,NULL,32,171842
Q2199572,Jelka_van_Houten,NULL,2,18,171771
Q199861,Khafra,8,NULL,22,171706
Q4763184,Angie_Best,1,NULL,14,171699
Q1473065,Tim_Bevan,1,NULL,98,171473
Q18389553,Mayur_Madhvani,2,NULL,10,171395
Q178344,Luis_Walter_Alvarez,1,NULL,48,171351
Q166663,Bonar_Law,1,NULL,55,171236
Q211483,Rajendra_Chola_I,3,NULL,19,171204
Q369139,Morgause,1,NULL,9,171087
Q317685,Osamu_Dazai,1,NULL,61,171022
Q313649,Seiji_Ozawa,2,NULL,42,171020
Q2833316,Alexandra_Shulman,NULL,1,20,170947
Q3267658,Mahapadma_Nanda,1,NULL,14,170923
Q468476,Susan_Kohner,2,NULL,49,170887
Q956239,Stefano_Casiraghi,3,NULL,23,170853
Q84696,Bibi_Besch,1,NULL,45,170816
Q1239152,Don_Francks,2,NULL,47,170760
Q508843,Gwen_Verdon,NULL,2,50,170743
Q7422091,Sarah_Beeny,NULL,4,16,170708
Q6963007,Nancy_Stafford,NULL,1,20,170690
Q4717829,Alex_Spanos,1,NULL,17,170659
Q4918625,Biswajit_Chatterjee,1,NULL,31,170635
Q716170,Justin_Bruening,NULL,1,20,170631
Q433352,Frances_Oldham_Kelsey,NULL,2,38,170511
Q346988,Edward_Weston,1,NULL,57,170489
Q3101602,George_Gobel,NULL,3,27,170461
Q482827,William_Colby,NULL,5,36,170431
Q59920,Natalia_Molchanova,1,NULL,23,170431
Q766374,Pebe_Sebert,1,NULL,13,170391
Q381381,William_C._Durant,2,NULL,38,170384
Q312948,William_Carey_(missionary),1,NULL,52,170245
Q191020,Gary_Becker,1,NULL,55,170234
Q370787,Alexander_Lebedev,1,NULL,39,170230
Q364342,Darryl_F._Zanuck,1,NULL,200,170152
Q6381598,Ronald_Burkle,NULL,3,10,170096
Q442231,Marie_Stopes,1,NULL,57,170094
Q208258,France_Gall,1,NULL,71,170054
Q1361117,John_Francis_Dodge,2,NULL,33,169985
Q3496492,Stan_Lathan,1,NULL,35,169775
Q961732,Cesar_Montano,1,NULL,36,169636
Q485755,Ananda_Krishnan,NULL,3,17,169630
Q786371,John_Casablancas,1,NULL,18,169527
Q708554,Vince_McMahon_Sr.,1,NULL,19,169418
Q191748,Lucas_Cranach_the_Elder,2,5,201,169409
Q161184,Meles_Zenawi,NULL,3,35,169397
Q446421,Romano_Mussolini,1,NULL,61,169087
Q7807900,Tina_Green,2,4,7,169084
Q704724,Adam_Cheng,1,NULL,34,169038
Q19730927,Yemi_Osinbajo,NULL,3,14,168937
Q3520698,Thilakan,1,NULL,117,168819
Q6187288,Jessica_Jackley,NULL,3,17,168747
Q719208,Celeborn,1,NULL,18,168683
Q2044655,Satyavati,3,NULL,13,168643
Q76887,Wilhelm_Frick,NULL,5,43,168638
Q6226112,John_Church_Hamilton,2,NULL,15,168603
Q546404,Benjamin_Sisko,1,NULL,17,168497
Q214085,Marcus_Goldman,1,NULL,22,168486
Q311704,Jeff_Kinney_(author),NULL,2,58,168461
Q361128,Owen_Tudor,2,NULL,31,168443
Q776139,Semele,2,NULL,32,168365
Q240317,Princess_Margarita_of_Greece_and_Denmark,1,NULL,30,168287
Q103955,Gustav_Stresemann,1,NULL,63,168259
Q238001,Martha_Jefferson,2,NULL,34,168249
Q461008,Cynthia_Weil,1,NULL,32,168247
Q14837,Louis_Leakey,3,NULL,57,168236
Q5447845,M._B._Shetty,2,NULL,17,168148
Q960676,Joe_Spinell,NULL,1,67,168142
Q3528409,Tiku_Talsania,1,NULL,33,167954
Q234992,Lynne_Cheney,1,NULL,33,167933
Q131195,Constantius_Chlorus,7,NULL,46,167929
Q208497,Tupou_VI,3,NULL,32,167802
Q336011,Norman_Tebbit,NULL,3,29,167695
Q76961,Caroline_of_Ansbach,8,NULL,72,167574
Q310839,Adlai_Stevenson_I,1,4,48,167563
Q470528,Amha_Selassie,3,NULL,50,167550
Q1370307,Sam_Wanamaker,1,NULL,76,167435
Q3517911,Farooq_Abdullah,1,NULL,26,167381
Q219797,Elbridge_Gerry,NULL,10,46,167368
Q105480,Kenneth_Kaunda,1,NULL,48,167099
Q247064,Bill_Macy,1,NULL,31,167087
Q161389,Vajiravudh,1,NULL,100,166969
Q12983,Herman_Van_Rompuy,1,4,53,166955
Q21229837,Estella_Sneider,1,NULL,9,166925
Q53449,Jadwiga_of_Poland,1,NULL,53,166901
Q177917,Imre_Nagy,1,NULL,39,166877
Q229208,Claude_of_France,6,NULL,55,166877
Q5276640,Dil_Raju,NULL,1,22,166847
Q207356,William_Saroyan,2,NULL,80,166809
Q16012613,Joe_Hamilton_(producer),1,NULL,17,166723
Q925902,Peter_Butterworth,1,NULL,47,166642
Q4648138,A._M._Rathnam,2,NULL,39,166609
Q7289698,Ramkumar_Ganesan,2,NULL,18,166594
Q298985,William_R._King,NULL,0,40,166438
Q208331,Olaf_II_of_Norway,2,NULL,55,166413
Q7967359,Wang_Baoqiang,1,NULL,22,166369
Q857071,Pandu,4,NULL,26,166339
Q1131724,Dracula_(Marvel_Comics),1,NULL,10,166303
Q7295627,Ratheesh,2,NULL,60,166213
Q265429,Bruce_Reynolds,1,NULL,24,166159
Q2556435,Maryam_Jinnah,1,NULL,14,166107
Q106940,Alida_Valli,1,NULL,142,166021
Q1365430,William_Desmond_Taylor,NULL,1,90,166017
Q75900,Stefan_Quandt,NULL,1,18,165967
Q242373,Jane_Greer,1,NULL,55,165894
Q16207664,Karla_Estrada,1,NULL,9,165882
Q719357,Cyrus_McCormick,3,NULL,39,165825
Q467685,Llywelyn_the_Great,6,NULL,36,165813
Q418622,Akio_Toyoda,NULL,2,22,165791
Q271949,Procrustes,1,NULL,8,165735
Q225198,Belshazzar,1,NULL,25,165430
Q46720,Valentinian_I,4,NULL,45,165398
Q525412,Antonio_Trillanes,NULL,3,15,165389
Q17013962,Tiffany_Coyne,NULL,1,11,165388
Q57645,Adelaide_of_Saxe-Meiningen,2,NULL,51,165370
Q240808,Maureen_Tucker,5,NULL,45,165354
Q6128746,James_Andrews_(physician),NULL,6,22,165260
Q7282956,Raghavendra_Rajkumar,1,NULL,25,165253
Q3514836,Tammam_Salam,NULL,3,21,165202
Q6266287,Johnny_Ball,1,NULL,17,165194
Q375278,Iskandar_of_Johor,2,NULL,25,165077
Q163010,Ingrid_of_Sweden,3,NULL,51,165066
Q235849,Elizabeth_(biblical_figure),1,NULL,34,164963
Q3783506,Harry_Kendall_Thaw,1,NULL,39,164938
Q64129,Yusuf_al-Qaradawi,1,NULL,40,164909
Q313017,William_I_Longsword,1,NULL,31,164889
Q2616690,Ada_Nicodemou,NULL,1,13,164871
Q365243,Terry_Riley,1,NULL,48,164801
Q3182864,Johnny_Brown_(actor),1,NULL,18,164606
Q158052,Amenhotep_II,6,NULL,32,164581
Q334398,Yue_Fei,2,NULL,35,164566
Q2567137,Livia_Soprano,2,NULL,13,164483
Q57692,Victor_Ponta,NULL,2,26,164360
Q6959916,Najam_Sethi,2,NULL,15,164318
Q211663,Rehoboam,1,NULL,38,164173
Q720121,Asa_Hutchinson,NULL,4,25,164153
Q7089367,Om_Shivpuri,2,NULL,42,164095
Q335125,N._T._Wright,1,NULL,40,164062
Q58632,Hans_Eysenck,1,NULL,50,164004
Q271910,Gertrude_Vanderbilt_Whitney,2,NULL,59,163962
Q159585,Boris_III_of_Bulgaria,2,NULL,51,163937
Q448366,Liberty_DeVitto,1,NULL,20,163934
Q153248,Marguerite_Duras,1,NULL,132,163869
Q244312,Vince_Cable,NULL,3,41,163804
Q296661,Cyrus_Vance,1,NULL,56,163802
Q32347,Alfonso_XII_of_Spain,4,NULL,64,163546
Q233046,Anne_McCaffrey,1,NULL,109,163481
Q212878,Husband,2,NULL,20,163381
Q561676,Eddie_McClintock,NULL,2,33,163301
Q309882,William_Booth,8,NULL,51,163285
Q40826,Knut_Hamsun,3,NULL,120,163178
Q59604,Eleanor_of_Castile,8,NULL,73,163048
Q335353,Guru_Ram_Das,1,NULL,23,163007
Q152756,Frederick_VIII_of_Denmark,8,NULL,69,163006
Q6750648,Manmohan_Desai,1,NULL,45,162997
Q6498970,Laura_Hamilton,NULL,1,14,162941
Q151120,Charles_the_Bold,1,NULL,69,162870
Q298263,Kenneth_MacAlpin,3,NULL,33,162856
Q516182,James_Smith_Bush,1,NULL,25,162792
Q447160,Joanna_David,2,NULL,28,162786
Q15023,Leung_Chun-ying,1,3,34,162725
Q96261,Murad_I,3,NULL,48,162711
Q6832915,Michael_Morris_(director),NULL,3,18,162510
Q158173,Princess_Margaret_of_Connaught,5,NULL,50,162414
Q335430,Abu_Sufyan_ibn_Harb,3,NULL,36,162331
Q3499119,April_Margera,2,NULL,24,162286
Q940699,Michael_Boatman,NULL,4,36,162103
Q7934290,Virginia_Halas_McCaskey,2,NULL,7,162101
Q653333,Michael_Ovitz,2,NULL,22,162091
Q317858,Momofuku_Ando,1,NULL,28,161970
Q33978,Robert_Delaunay,1,NULL,172,161861
Q7506803,Sian_Williams,NULL,4,14,161763
Q456216,Peter_George_Peterson,1,NULL,37,161761
Q16107463,Lou_Pai,NULL,3,6,161690
Q83029,Pope_Gregory_XIII,1,NULL,53,161674
Q2723913,S._D._Burman,1,NULL,67,161673
Q1288608,William_S._Paley,NULL,4,35,161591
Q10492742,Evelyn_Mase,2,NULL,15,161564
Q1277577,Frank_Lowy,1,NULL,18,161394
Q311796,Fuad_II_of_Egypt,3,NULL,36,161381
Q156280,Leopold_Mozart,2,NULL,64,161177
Q192778,Rafic_Hariri,3,NULL,45,161171
Q41239,Konstantin_Tsiolkovsky,1,NULL,54,161123
Q4207234,Gareth_Evans_(director),NULL,1,28,161071
Q315999,Joseph_Chamberlain,1,NULL,65,161067
Q150276,Nkosazana_Dlamini-Zuma,1,NULL,24,160951
Q77117,Bertha_Benz,1,NULL,33,160950
Q966182,John_F._Fitzgerald,1,NULL,31,160899
Q380452,Usman_dan_Fodio,1,NULL,30,160878
Q334732,Hong_Xiuquan,1,NULL,34,160717
Q2259,Julia_the_Elder,6,NULL,47,160710
Q5271184,Diana_Hart,1,NULL,28,160586
Q18285,Zhu_Rongji,1,NULL,45,160559
Q41688,Hendrik_Lorentz,1,NULL,164,160528
Q349070,Charles_Wesley,NULL,7,83,160413
Q126689,Jehoshaphat,1,NULL,14,160220
Q235503,Laura_Innes,NULL,2,39,160192
Q16200336,Eve_Branson,2,NULL,11,160125
Q3244570,Bob_Holness,1,NULL,20,160055
Q3526595,Biju_Patnaik,2,NULL,25,159969
Q181662,Bernard_Baruch,1,NULL,44,159922
Q744866,Asa_Griggs_Candler,1,NULL,27,159896
Q175138,Batu_Khan,2,NULL,43,159863
Q151667,Ferdinand_I_of_Bulgaria,4,NULL,73,159743
Q559490,Farrukhsiyar,1,NULL,31,159652
Q3241725,Mir_Jafar,3,NULL,18,159581
Q7365833,Ronnie_Burns_(actor),NULL,3,19,159538
Q3545747,Dawn_Zulueta,NULL,2,18,159503
Q4792134,Arlene_Alda,3,NULL,21,159483
Q954383,Cecil_Day-Lewis,2,NULL,68,159412
Q862316,Bill_Melendez,1,NULL,63,159403
Q4023856,Zara_Cully,NULL,4,21,159395
Q5365718,Ken_Griffey_Sr.,1,NULL,18,159351
Q965379,Robert_Morley,NULL,3,109,159339
Q239318,Nathan_Petrelli,1,NULL,12,159275
Q945713,Leonard_Sachs,1,NULL,20,159194
Q164500,Princess_Victoria_Melita_of_Saxe-Coburg_and_Gotha,4,NULL,50,158997
Q313281,Michel_Legrand,1,NULL,183,158816
Q489514,Crown_Prince_Hyomyeong,1,NULL,15,158812
Q454481,Kate_Magowan,NULL,2,27,158759
Q5262402,Derek_Thompson_(actor),NULL,2,12,158714
Q1238891,Don_Arden,1,NULL,21,158702
Q940924,Lionel_Jeffries,NULL,3,87,158665
Q3525359,Thomas_Lincoln,3,NULL,32,158648
Q57428,George_V_of_Hanover,3,NULL,59,158637
Q57304,Prince_Bernhard_of_Lippe-Biesterfeld,6,NULL,477,158621
Q545488,Ralph_Abernathy,1,NULL,36,158596
Q112033,Inge_Morath,2,NULL,38,158572
Q8022266,Willow_Bay,NULL,2,15,158462
Q544182,Jahandar_Shah,1,NULL,34,158459
Q5714395,Werner_Erhard,NULL,7,20,158419
Q2495184,Enoch_(son_of_Cain),1,NULL,12,158393
Q339289,J._R._Ewing,1,NULL,13,158390
Q5255218,Demetria_McKinney,NULL,1,14,158388
Q5605888,Greg_Lauren,1,NULL,18,158355
Q193236,Gabriele_D'Annunzio,1,NULL,110,158350
Q2803671,Tony_Walton,1,NULL,26,158194
Q186581,Jochi,7,NULL,60,158192
Q6091403,Rick_Sanchez,NULL,4,18,158127
Q719596,Henry_J._Kaiser,1,NULL,37,158113
Q6681583,Lorraine_Ashbourne,1,NULL,19,158014
Q978079,Harmonia_(mythology),4,NULL,27,157963
Q367056,Ben_Mulroney,NULL,3,22,157945
Q381425,Guru_Hargobind,1,NULL,24,157873
Q536508,Evelyn_Ward,1,NULL,15,157835
Q311153,Muhammad_al-Baqir,1,NULL,40,157816
Q16193993,Dominique_Cerutti,NULL,2,13,157794
Q241900,Vashistha,1,NULL,8,157667
Q57418,Denis_Sassou_Nguesso,2,NULL,41,157633
Q192960,Baibars,2,NULL,41,157563
Q237944,Sonia_Rykiel,2,NULL,38,157537
Q237220,Hiram_Bingham_III,2,NULL,61,157500
Q1976750,Fritz_Von_Erich,5,NULL,21,157413
Q1200272,Dermot_Desmond,NULL,4,11,157318
Q471421,Henry_Percy_(Hotspur),2,NULL,32,157310
Q7337,Edith_Frank,2,NULL,25,157297
Q2074105,Peter_M._Brant,1,NULL,18,157234
Q299663,Piero_di_Cosimo_de'_Medici,6,NULL,53,157233
Q1757958,Matt_Robinson_(actor),1,NULL,23,157074
Q4706414,Alan_Coren,2,NULL,36,157039
Q153034,Emmanuel_Levinas,1,NULL,51,156998
Q1645478,Sandra_Dickinson,1,NULL,22,156998
Q6933430,Mukesh_Gautam,2,NULL,12,156887
Q170586,Philip_VI_of_France,3,NULL,67,156795
Q1714165,Justin_Amash,NULL,3,20,156773
Q846131,Chabi,4,NULL,22,156756
Q2439613,Jodi_Gordon,NULL,1,16,156722
Q50597,Heidi_Heitkamp,NULL,2,26,156718
Q3595821,Mrinalini_Sarabhai,2,NULL,39,156657
Q358322,Don_Siegel,1,NULL,94,156527
Q4100648,Dorothy_Walker_Bush,5,NULL,28,156453
Q908544,Herbert_Henry_Dow,1,NULL,28,156357
Q913659,Kushal_Pal_Singh,NULL,3,13,156333
Q780191,Polonius,2,NULL,12,156315
Q9746,Emperor_Xuanzong_of_Tang,54,NULL,187,156285
Q234370,Paula_Modersohn-Becker,1,NULL,49,156280
Q291502,Stella_Creasy,NULL,1,23,156158
Q1350541,Steven_Bochco,1,NULL,55,156148
Q207960,Winsor_McCay,1,NULL,66,156077
Q220994,Robert_Curthose,1,NULL,54,155976
Q7799555,Thiagarajan,1,NULL,36,155961
Q5063101,Fiona_Phillips,NULL,2,16,155942
Q1163099,Daniel_Webster_(Florida_politician),NULL,6,18,155940
Q193433,Hecuba,12,NULL,28,155839
Q23664195,Alvira_Khan_Agnihotri,NULL,2,0,155652
Q6376827,Kathleen_Matthews,NULL,3,12,155651
Q1387831,Wink_Martindale,NULL,4,28,155634
Q154691,Carlos_Fuentes,1,NULL,81,155634
Q7540593,Slim_Keith,1,NULL,22,155509
Q4992100,Paul_Crouch,2,NULL,23,155499
Q160202,Franz_Mesmer,NULL,0,48,155436
Q768342,Augustine_Washington,7,NULL,38,155348
Q3058202,P._Ramlee,1,NULL,67,155304
Q912365,Brian_Houston_(pastor),1,NULL,20,155259
Q2903404,Bill_Williams_(actor),1,NULL,49,155202
Q391944,Matilda_of_Flanders,8,NULL,61,155138
Q598416,Jo_Jo_White,1,NULL,32,155073
Q467047,Tom_Clarke_(Irish_republican),NULL,3,33,155009
Q4112404,William_Jefferson_Blythe_Jr.,2,NULL,15,154942
Q155979,Alexei_Navalny,NULL,2,59,154941
Q19376,Andromache,1,NULL,34,154902
Q7493813,Shelley_Plimpton,1,NULL,20,154885
Q261227,Guy_Ecker,1,NULL,22,154873
Q1958523,Antonio_Aguilar,2,NULL,44,154865
Q6175319,Jeff_Zucker,NULL,4,13,154732
Q290331,Elizabeth_Catlett,1,NULL,48,154726
Q313598,Chiang_Ching-kuo,6,NULL,51,154642
Q549287,Stanley_Holloway,1,NULL,87,154483
Q462335,Janette_Scott,NULL,2,41,154336
Q1857782,Victor_Kiriakis,1,NULL,9,154308
Q3998508,Trevor_Peacock,2,NULL,27,154281
Q433150,Olga_Khokhlova,1,NULL,28,154265
Q310453,Shunzhi_Emperor,9,NULL,111,154230
Q172471,Valens,1,NULL,43,154177
Q60953,Lilli_Palmer,1,NULL,104,154171
Q17160419,Dave_Brat,NULL,2,25,154167
Q2824374,Adi_Godrej,2,NULL,18,154154
Q5045008,Caroline_Celico,NULL,2,9,154111
Q464503,Empress_Myeongseong,1,NULL,30,154080
Q9703,Emperor_Gaozong_of_Tang,12,NULL,122,154057
Q237255,Pernilla_August,1,NULL,72,154022
Q7177015,Peter_Snow,1,NULL,21,154022
Q333480,Oliver_Letwin,NULL,2,37,153883
Q84365,Maria_Schell,1,NULL,103,153853
Q155822,Sophia_of_Prussia,6,NULL,64,153814
Q1752,Macrinus,1,NULL,31,153638
Q3431782,Bob_Elliott_(comedian),1,NULL,21,153610
