Q948032	Hugh VIII of Lusignan	 Guy of Lusignan 
Q7087184	Olive Osmond	 Alan Osmond | Donny Osmond | Jay Osmond | Jimmy Osmond | Marie Osmond | Merrill Osmond | Tom Osmond | Wayne Osmond  
Q2578807	Bill Finnegan	 William Finnegan 
Q7378104	Rufus T. Bush	 Irving T. Bush 
Q6237335	John Hall (businessman)	 Allison Antonopoulos | Douglas Hall (businessman)  
Q6135181	James H. Hays	 Henry Blake Hays 
Q7342627	Robert C. Maynard	 Dori J. Maynard 
Q5856671	Richard Benjamin Harrison	 Rick Harrison 
Q6794760	Max Fisher	 Mary Fisher (activist) | Max Fisher  
Q6743618	Malik Riaz	 Bahria Town 
Q5460231	Flor Elena González	 Minerva 
Q4827376	Ava Alice Muriel Astor	 Emily Harding | Ivan Sergeyevich Obolensky | Romana von Hofmannsthal | Sylvia Obolensky  
Q8008224	William E. Dodge Jr.	 Cleveland Hoadley Dodge | Grace Hoadley Dodge | Mary Hoadley Dodge  
Q95608	Bettina Moissi	 Nicolas Berggruen 
Q88997	Ferdy Mayne	 Belinda Mayne 
Q4767258	Anna M. Harkness	 Charles W. Harkness | Edward Harkness | William L. Harkness  
Q6963057	Nancy Walker Bush Ellis	 John Prescott Ellis 
Q2892218	Bayard Veiller	 Anthony Veiller 
Q454696	Amar Bose	 Vanu Bose 
Q697939	Wang Yung-ching	 Winston Wong 
Q7929256	Vijayabahu VII of Kotte	 Bhuvanekabahu VII of Kotte | Mayadunne of Sitawaka  
Q736112	Newaya Krestos	 Dawit I | Newaya Maryam  
Q40023	Cleopatra IV of Egypt	 Ptolemy of Cyprus 
Q3192851	Kapes	 Osorkon II 
Q37074	John VII Palaiologos	 Andronikos V Palaiologos 
Q7345542	Robert Hoe	 Richard March Hoe 
Q5723842	Henry James Emmett	 Edward Nucella Emmett 
Q5922940	Hoyt Patrick Taylor	 Hoyt Patrick Taylor Jr. 
Q14919598	Christian Swartz	 Charles C. Swartz 
Q5545829	George Wallace Jr.	 George Wallace 
Q7505945	Shyam Sunder Surolia	 Indian Police Service 
Q2741142	Lisbet Palme	 Joakim Palme | Mårten Palme | Mattias Palme  
Q2063696	Y. S. Rajasekhara Reddy	 Y. S. Jaganmohan Reddy | Y. S. Sharmila  
Q4215838	Richard Ng	 Carl Ng 
Q6273080	Jonathan Fast	 Molly Jong-Fast 
Q1677193	Jack Rosenthal	 Amy Rosenthal 
Q6932594	Muhammad Mansha Yaad	 Dr. Amir Shakeel | Farukh Jamil | Noma Shabnam  
Q2653051	Anita Lobel	 Adrianne Lobel 
Q7810692	Tlacuilolxochtzin	 Diego de Alvarado Huanitzin 
Q4533188	Ilyas Afandiyev	 Elchin Afandiyev 
Q5700560	Heinz Arndt	 Bettina Arndt 
Q1172852	Braj Kachru	 Shamit Kachru 
Q4391014	Nigar Rafibeyli	 Anar Rzayev 
Q7074155	Oakley Hall	 Oakley Hall III | Sands Hall  
Q3498015	Jan Nisar Akhtar	 Albina Sharma | Javed Akhtar | Salman Akhtar | Shahid Akhtar | Uneza Akhtar  
Q268495	Anita Desai	 Kiran Desai 
Q4786537	Archibald Thomas Pechey	 Fanny Cradock 
Q5478720	Frances Horovitz	 Adam Horovitz (poet) 
Q43258	Enrique González Martínez	 Enrique González Rojo Sr. 
Q6737008	Maisie Ward	 Wilfrid Sheed 
Q7238271	Pramod Mahajan	 Poonam Mahajan Rao | Rahul Mahajan (TV personality)  
Q7332120	Ricky Lee Cox	 Emily Cox (Miss Kentucky) 
Q5407733	Eugene Scanlon	 Eugene Scanlon Jr. 
Q1771208	Miguel Primo de Rivera y Sáenz de Heredia	 Miguel Primo de Rivera y Urquijo 
Q6127940	Jamelle Folsom	 Jim Folsom Jr. 
Q59723	Rimantas Sinkevičius	 Rimantas Sinkevičius 
Q430911	Peng Liyuan	 Xi Mingze 
Q467189	Nandini Satpathy	 Tathagata Satapathy 
Q736223	Maryanne Trump Barry	 David Desmond 
Q4739699	Amanda Merrill	 Anna Fuld | Sam Fuld  
Q5742719	Hero Ibrahim Ahmed	 Qubad Talabani 
Q4821063	Auguste Metz	 Léon Metz 
Q3155643	Izzy Asper	 David Asper | Gail Asper | Leonard Asper  
Q3632287	Ajit Jogi	 Amit Jogi 
Q4704287	Al Lerner	 Randy Lerner 
Q888157	Alexander H. Holley	 Alexander Lyman Holley 
Q6145513	James Wilfred Estey	 Willard Estey 
Q4750458	Ana Milena Muñoz Gómez	 Simón Gaviria Muñoz 
Q7452629	Serafin R. Cuevas	 Ana Lisa | Maria Angélica | Maria Leonora | Serafin Jr  
Q6133034	James E. Bolin	 Bruce M. Bolin 
Q5044800	Carolina Correa Londoño	 María Eugenia Rojas Correa 
Q16062528	Lewis Barker	 Lewis A. Barker 
Q5723128	Henry Holland (mayor)	 Sidney Holland 
Q5505043	Fritz Windhorst	 Stephen J. Windhorst 
Q2533043	Robert Barbers	 Mary Grace Barbers 
Q15072616	John Bruce Norton	 Eardley Norton 
Q2834568	Alexis Lesieur Desaulniers	 Arthur Lesieur Desaulniers 
Q6780919	Mary Wambui	 Winnie Wangui Mwa 
Q8045771	Y. S. Vijayamma	 Y. S. Jaganmohan Reddy | Y. S. Sharmila  
Q7289669	Ramji Mahadev Biwalkar	 Several 
Q6244516	John Lemmon (politician)	 Nelson Lemmon 
Q2018136	Narciso Ramos	 Fidel V. Ramos | Gloria Ramos-Rodda | Leticia Ramos-Shahani  
Q7197629	Pir Syed Mohammad Yaqoob Shah	 Pir Syed Muhammad Binyamin Rizvi 
Q7197613	Pir Nazeer Ahmed	 Haroon al Rasheed 
Q3102873	Georges Henri Boivin	 Marcel Boivin 
Q433129	Joan Mondale	 Eleanor Mondale | Ted Mondale | William H. Mondale  
Q2958016	Charles-Eugène Pouliot	 Jean-François Pouliot (politician) 
Q3388036	Pieter Voltelyn Graham van der Byl	 P. K. van der Byl 
Q719024	José de Castro	 Álvaro de Castro 
Q234302	Margaret Taylor	 Richard Taylor (general) | Sarah Knox Taylor  
Q3241453	Lindsay Thompson	 Murray Thompson 
Q7675603	Tahnoun bin Mohammed Al Nahyan	 Saeed bin Tahnoun Al Nahyan 
Q2519212	Jack Aubrey	 Recurring characters in the Aubrey–Maturin series 
Q1059919	Jason Bourne	 The Bourne Legacy (novel) 
Q5271330	Diana Villiers	 Recurring characters in the Aubrey–Maturin series 
Q7925648	Victor (Dollhouse)	 Sierra (Dollhouse) 
Q3900806	Pete Wilder	 Violet Turner 
Q948405	Duncan Kane	 List of Veronica Mars characters 
Q5304296	Dr. Neil Roberts	 Summer Roberts 
Q7367416	Rosario Salazar	 Supporting characters on Will & Grace 
Q6966657	Nasedo	 Tess Harding 
Q6376054	Kath Day-Knight	 Kim Craig 
Q17028681	Gail Leery	 Dawson Leery 
Q17091161	Mr. Robert Quimby	 Beezus Quimby 
Q11709806	Hindley Earnshaw	 Hareton Earnshaw 
Q775254	Ted Mosby	 David Henrie | Lyndsy Fonseca  
Q6599485	List of The Bill characters (A–D)	 List of The Bill characters (E–L) 
Q3839047	Lucy Barker	 Johanna (character) 
Q3105770	Gilbert Layton	 Robert Layton 
Q6862599	Min Swe	 Thein Swe 
Q5486477	Frank Enfield	 Julie Enfield 
Q6573330	List of Hollyoaks characters (2000)	 Tony Hutchinson 
Q4767714	Annabelle Collins	 Gordon Collins (Brookside) 
Q6567924	List of Coronation Street characters (1999)	 Ashley Peacock | List of Coronation Street characters (1999) | List of Coronation Street characters (2000) | Tyrone Dobbs  
Q6148165	Tom Fletcher (Home and Away)	 List of Home and Away characters (1988) 
Q4888083	Benito Alessi	 Marco Alessi | Rick Alessi  
Q6596911	List of Shortland Street characters (2009)	 List of Shortland Street characters (2007) | List of Shortland Street characters (2008)  
Q6569667	List of EastEnders characters (1997)	 Alex Healy (EastEnders) | Matthew Rose (EastEnders) | Sanjay Kapoor (EastEnders)  
Q6567914	List of Coronation Street characters (1992)	 List of Coronation Street characters (1995) | List of Coronation Street characters (1998) | Tommy Duckworth  
Q6569925	List of Emmerdale characters (1989)	 John Peter Whiteley | List of past Emmerdale characters  
Q6591685	List of Neighbours characters (2007)	 Declan Napier | Frazer Yeats | List of Neighbours characters (2006) | Oliver Barnes | Ringo Brown  
Q6573325	List of Hollyoaks characters (1995–96)	 Darren Osborne | Kurt Benson | List of Hollyoaks characters (1995–96) | Max Cunningham  
Q6573334	List of Hollyoaks characters (2004)	 List of Hollyoaks characters (2005) | Russ Owen | Sam Owen  
Q968227	Daniel Guggenheim	 Gladys Eleanor Guggenheim Straus | Harry Frank Guggenheim | Meyer Robert Guggenheim  
Q267724	Lucia Bosè	 Miguel Bosé 
Q5409806	William More (died 1600)	 Elizabeth Wolley | George More  
Q6149116	Jan Jacobszoon Hinlopen	 Jacob J. Hinlopen | Museum Geelvinck-Hinlopen  
Q2635694	Mikołaj II Radziwiłł	 Jan Radziwiłł | Mikalojus Radvila (1492-1530)  
Q8018367	William Shepard Wetmore	 George P. Wetmore 
Q6230074	John Drake (1826–1895)	 John Drake (1872–1964) 
Q13564485	K. Balaji	 Suresh Balaje 
Q83322	Guru Nanak	 Sri Chand 
Q5112900	Christopher More	 William More (died 1600) 
Q156898	Alma Mahler	 Anna Mahler | Manon Gropius | Martin Johannes Gropius  
Q3177150	Michael Novak	 Jana Novak | List of All My Children characters | Tanya Novak  
Q3375118	Elizabeth Cromwell	 Elizabeth Claypole | Henry Cromwell | Mary Cromwell Countess Fauconberg | Oliver Cromwell | Richard Cromwell  
Q463793	Frank Bunker Gilbreth Sr.	 Ernestine Gilbreth Carey | Frank Bunker Gilbreth Jr.  
Q6253187	John Port (judge)	 John Port (died 1557) 
Q63656	Carl Mayer von Rothschild	 Adolphe Carl de Rothschild | Charlotte von Rothschild | Mayer Carl von Rothschild | Wilhelm Carl von Rothschild  
Q1929804	Michael Westmore	 McKenzie Westmore 
Q16205672	Matthew Browne	 Sir Ambrose Browne 1st Baronet 
Q7329408	Richard Taylor (colonel)	 Joseph Pannell Taylor | Zachary Taylor  
Q5480372	Francis Burdett (1743)	 Francis Burdett 
Q5536253	George Andreasen	 Robin O. Andreasen | Suz Andreasen  
Q1098903	Claus von Bülow	 Cosima von Bülow Pavoncelli 
Q771768	Yash Johar	 Karan Johar 
Q563017	George M. Cohan	 Helen Cohan | Mary Cohan  
Q1443125	David Bale	 Christian Bale 
Q5292392	Don Carolis Hewavitharana	 Anagarika Dharmapala | Charles Alwis Hewavitharana  
Q381477	Kamal Haasan	 Shruti Haasan 
Q472623	Ari Behn	 Princess Märtha Louise of Norway 
Q228787	Jada Pinkett Smith	 Jaden Smith | Will Smith | Willow Smith  
Q524281	Robert Blake (actor)	 Noah Blake 
Q5250247	Kuini Liliha	 Abigail Maheha | Jane Loeau  
Q2675069	Araceli González	 Adrián Suar 
Q6536920	Lewis Nixon (naval architect)	 Stanhope Wood Nixon 
Q265937	Alice Keppel	 Sonia Cubitt Baroness Ashcombe | Violet Trefusis  
Q6935503	Mumtaz Ali	 Anwar Ali (actor) | Mehmood Ali | Minoo Mumtaz  
Q1147417	Simonetta Stefanelli	 Violante Placido 
Q6195406	Jim Halsey	 Sherman Halsey 
Q61978	Judith of Schweinfurt	 Spytihněv II Duke of Bohemia | Vratislaus II of Bohemia  
Q715121	Yang Jiang	 Qian Yuan 
Q167825	Aimée du Buc de Rivéry	 Mahmud II 
Q255565	Carol Burnett	 Carrie Hamilton | Erin Hamilton  
Q42745	Rita Hayworth	 Yasmin Aga Khan 
Q265726	Teri Shields	 Brooke Shields 
Q6402264	Khoo Kay Kim	 Mavin Khoo 
Q4907241	Bijon Bhattacharya	 Nabarun Bhattacharya 
Q5200150	Cynthia Roche	 Cynthia Cary Van Pelt Russell | Guy Fairfax Cary Jr.  
Q1445246	Franklin Graham	 Will Graham (evangelist) 
Q124462	Meyer Guggenheim	 Benjamin Guggenheim | Daniel Guggenheim | Isaac Guggenheim | Murry Guggenheim | Simon Guggenheim | Solomon R. Guggenheim | William Guggenheim  
Q7782168	Theodorus Jacobus Frelinghuysen	 John Frelinghuysen (minister) 
Q256411	Soong Ai-ling	 Kung Ling-chun | Kung Ling-i | Kung Ling-kai  
Q2708289	Cornelius Vanderbilt II	 Alfred Gwynne Vanderbilt I | Cornelius Vanderbilt III | Gertrude Vanderbilt Whitney | Gladys Vanderbilt Széchenyi | Reginald Claypoole Vanderbilt | William Henry Vanderbilt II  
Q5388663	Erik Juel	 Jens Juel (diplomat) | Niels Juel  
Q1812538	William Kissam Vanderbilt	 Consuelo Vanderbilt | Harold Stirling Vanderbilt | William Kissam Vanderbilt II  
Q1359893	Tomáš Baťa	 Thomas J. Bata 
Q573967	Anthony Salvin	 Osbert Salvin 
Q174774	J. P. Morgan Jr.	 Henry Sturgis Morgan | Junius Spencer Morgan III  
Q235305	Peggy Lipton	 Kidada Jones | Rashida Jones  
Q452819	Joan Vollmer	 William S. Burroughs Jr. 
Q272321	He Zizhen	 Li Min (politician) | Yang Yuehua  
Q471584	Nefermaat	 Vizier 
Q722689	James Springer White	 Edson White | William C. White  
Q1048519	Alexandru Callimachi	 Hospodar | Scarlat Callimachi (hospodar)  
Q1343611	James Gordon Bennett Sr.	 James Gordon Bennett Jr. 
Q7323779	Richard Armstrong (Hawaii)	 Samuel C. Armstrong | William Nevins Armstrong  
Q6897638	Mona Best	 Pete Best 
Q5659873	Harold A. Lafount	 Lenore Romney 
Q7532374	Sivakumar	 Karthi | Suriya (actor)  
Q517662	Yuya	 Anen | Ay | Tiye  
Q4667670	Abigail Campbell Kawānanakoa	 Abigail Kapiolani Kawānanakoa | David Kalākaua Kawānanakoa | Lydia Liliuokalani Kawānanakoa  
Q3769549	Giulio Ceretti	 Emilio Ceretti 
Q5989686	Idris Naikwadi	 Atahar Naikwadi | Yusuf Naikwadi  
Q5077233	Charles Edgar Corea	 Shirley Corea 
Q7363235	Romit Raj	 Rehaa Raj 
Q4280314	Wrightson Mundy	 Francis Noel Clarke Mundy 
Q5537980	George Clint	 Alfred Clint | Scipio Clint  
Q5361530	Elisabeth Omilami	 Awodele | Juanita  
Q13563061	Katharine Sergeant Angell White	 Joel White | Roger Angell  
Q2841613	Vikas Bhalla	 Sanchi Vikas Bhalla | Veer Vikas Bhalla  
Q2351779	Zulfugar Hajibeyov	 Niyazi 
Q19837	Steve Jobs	 Lisa Brennan-Jobs 
Q4739210	Amala Shankar	 Ananda Shankar | Mamata Shankar  
Q6219101	John Angel (sculptor)	 John Lawrence Angel 
Q6777381	Marty Brennaman	 Thom Brennaman 
Q465229	Stacy Peralta	 Austin Peralta 
Q325183	Adolphe Clément-Bayard	 Albert Clément 
Q4818309	Tony Tarantino	 Quentin Tarantino 
Q8077385	Æthelstan Mannessune	 Ælfwaru | Eadnoth the Younger  
Q5268240	Dewi Morgan	 Elystan Morgan Baron Elystan-Morgan 
Q12069158	Neetu Singh	 Ranbir Kapoor 
Q3565843	Walter O'Malley	 Peter O'Malley 
Q6110120	Jabez A. Bostwick	 Albert Carleton Bostwick 
Q5394993	Ernst Friedrich Knorre	 Karl Friedrich Knorre 
Q4723681	Alfred de Rothschild	 Almina Herbert Countess of Carnarvon 
Q6368281	Karamana Janardanan Nair	 Sudheer Karamana 
Q16062558	Thomas Means	 John Means (politician) 
Q442980	Jeanette Nolan	 Tim McIntire 
Q5934518	Hugo Stenbeck	 Jan Stenbeck | Margaretha af Ugglas  
Q4346031	Ebba Bernadotte	 Folke Bernadotte 
Q912365	Brian Houston (pastor)	 Joel Houston 
Q325666	John Eliot (statesman)	 Elizabeth Eliot | John Eliot (died 1685) | Richard Eliot  
Q4883611	Belle Case La Follette	 Fola La Follette | Philip La Follette | Robert M. La Follette Jr.  
Q4664478	Abby May	 Abigail May Alcott Nieriker | Anna Alcott Pratt | Elizabeth Sewall Alcott | Louisa May Alcott  
Q7411460	Samuel Gardner Drake	 Samuel Adams Drake | Sir Francis Samuel Drake 1st Baronet  
Q5540878	George Huntington Hartford	 Edward V. Hartford | George Ludlum Hartford | John Augustine Hartford  
Q5320241	Dénes Pázmándy (1781–1854)	 Dénes Pázmándy (1816–1856) 
Q941532	Sergei Bodrov	 Sergei Bodrov Jr. 
Q2336700	Jędrzej Śniadecki	 Ludwika Śniadecka 
Q1419059	Lelex	 Myles | Polycaon | Pterelaus  
Q75843	Dominikus Böhm	 Gottfried Böhm 
Q6128165	James A. King	 Samuel Wilder King 
Q5248239	Deborah Fisher Wharton	 Joseph Wharton 
Q6254886	John Ridge	 John Rollin Ridge 
Q725970	David Dhawan	 Varun Dhawan 
Q5545997	George Washington Martin II	 James McIntyre Martin | Walter Ralston Martin  
Q5696360	Siri von Reis	 Serena Altschul 
Q214854	Ferdinand Ludwig Herff	 Boerne Texas 
Q6911841	Morgan Stanislaus Grace	 William Russell Grace 
Q7273424	R.W. Dromgold	 George Dromgold 
Q16378	Vijaygupta Maurya	 Nagendra Vijay 
Q1146217	Fernando Lamas	 Lorenzo Lamas 
Q447773	Bette Nesmith Graham	 Michael Nesmith 
Q334822	Shammi Kapoor	 Aditya Raj Kapoor 
Q5445208	Feroz Khan	 Fardeen Khan 
Q3025045	Julie Bishop (actress)	 Pamela Susan Shoop 
Q15070174	Gurusaday Dutt	 Esquire 
Q60465	Wieland Wagner	 Nike Wagner 
Q1928501	Judy Ann Santos	 Judy Ann Santos 
Q7344141	Robert Ewing (newspaper publisher)	 John D. Ewing 
Q7648651	Susanna Cole	 William Hutchinson (Rhode Island) 
Q55438	Mario Bava	 Lamberto Bava 
Q8004555	William Arnold (settler)	 Benedict Arnold (governor) 
Q118401	Hans-Wilhelm Koepcke	 Juliane Koepcke 
Q7982410	Wendell E. Dunn	 Thomas Dunn (musician) | Wendell E. Dunn Jr.  
Q7351226	Robert Wood Johnson II	 Robert Wood Johnson III 
Q59837	Jorge Guillén	 Claudio Guillén 
Q3138805	Nick Clooney	 George Clooney 
Q7272115	Quincy Adams Shaw	 Robert Gould Shaw II 
Q2953199	Herman Berlinski	 David Berlinski 
Q72267	Cecil B. DeMille	 Katherine DeMille | Richard de Mille  
Q5683	Geoffrey Chaucer	 Thomas Chaucer 
Q36359	Hammurabi	 Samsu-iluna 
Q561352	John Graves Simcoe	 Castle Frank Brook 
Q180099	Margaret Mead	 Mary Catherine Bateson 
Q56005	Ridley Scott	 Jake Scott (director) | Jordan Scott  
Q53944	Rupert Murdoch	 Elisabeth Murdoch (businesswoman) | James Murdoch | Lachlan Murdoch  
Q106508	Gérard Depardieu	 Guillaume Depardieu | Julie Depardieu  
Q151973	Richard Burton	 Kate Burton (actress) 
Q365650	Allan Pinkerton	 William Pinkerton 
Q167498	Meg Ryan	 Jack Quaid 
Q97723	Gustav Sobottka	 Gustav Sobottka Jr. 
Q552639	Gilles Lellouche	 Mélanie Doutey 
Q5628624	H. Vasanthakumar	 Vijay Vasanth 
Q3816	George Sand	 Maurice Sand | Solange Sand  
Q612027	Tommy Cooper	 Thomas Henty 
Q189895	Jennifer Jones	 Robert Walker Jr. 
Q963893	Ronnie Barker	 Charlotte Barker 
Q108366	Gregory Peck	 Cecilia Peck 
Q335863	Paul McGann	 Jake McGann 
Q324956	Conrad Hilton	 Barron Hilton | Conrad Hilton Jr.  
Q55410	Max Ophüls	 Marcel Ophüls 
Q26806	Danny DeVito	 Lucy DeVito 
Q457840	Will Rogers	 Will Rogers Jr. 
Q313040	James Whitmore	 James Whitmore Jr. 
Q31073	Walter Cronkite	 Kathy Cronkite 
Q236164	Linda Christian	 Romina Power | Taryn Power  
Q468430	Joan Davis	 Beverly Wills 
Q6152474	Jane Lawrence	 Kiki Smith 
Q155116	Dorothy McGuire	 Topo Swope 
Q1378213	Jimmy Swaggart	 Donnie Swaggart 
Q43044	Demi Moore	 Rumer Willis 
Q5545277	George Toogood Smith	 John Lennon 
Q672741	Tokugawa Iesato	 Iemasa Tokugawa 
Q1707859	Joseph R. Knowland	 William F. Knowland 
Q1587920	Harvey Lembeck	 Michael Lembeck 
Q1606814	Henry Grinnell	 Henry Walton Grinnell 
Q2308957	Agnese del Maino	 Bianca Maria Visconti 
Q1373770	Fernando Poe Jr.	 Grace Poe-Llamanzares | Lovi Poe  
Q271742	Madeleine Astor	 John Jacob Astor VI | William Karl Dick  
Q573125	Guillermo Kahlo	 Frida Kahlo 
Q3241481	Dolphy	 Epi Quizon | Eric Quizon | Freddie Quizon | Vandolph | Zia Quizon  
Q8008000	William Drew Robeson I	 Paul Robeson 
Q952060	John Vernon	 Kate Vernon | Nan Vernon  
Q468476	Susan Kohner	 Chris Weitz | Paul Weitz (filmmaker)  
Q448362	John Derek	 Sean Catherine Derek 
Q1081523	Lee Radziwill	 Anna Christina Radziwill | Anthony Stanislas Radziwill  
Q533649	Lady Cynthia Mosley	 Nicholas Mosley 
Q4792765	Armando Fosco	 Joseph Fosco 
Q16029902	Julius Drewe	 Cedric Drewe 
Q5298331	Dorothy Bullitt	 Patsy Bullitt Collins 
Q320115	Dev Anand	 Suneil Anand 
Q84211	Heinrich Harrer	 Alfred Wegener 
Q1782672	Noah in Islam	 Ham | Japheth | Shem  
Q735458	Stanley Ho	 Josie Ho | Pansy Ho  
Q3097958	Janet Lee Bouvier	 Jacqueline Kennedy Onassis | Janet Auchincloss Rutherfurd | Lee Radziwill  
Q312399	John Noble	 Samantha Noble 
Q235639	Billie Burke	 Patricia Ziegfeld Stephenson 
Q313522	Rip Torn	 Angelica Page 
Q977175	Howard Phillips (politician)	 Doug Phillips 
Q701990	Hisashi Owada	 Crown Princess Masako 
Q721426	Yu Jim-yuen	 Yu Chee Yan | Yu So-chow  
Q3064473	Princess Fahrelnissa Zeid	 Şirin Devrim | Nejad Devrim | Ra'ad bin Zeid  
Q8053016	Yeta III	 Ilute 
Q40027	Cleopatra Selene I	 Antiochus XIII Asiaticus | Antiochus X Eusebes | Berenice III of Egypt | Ptolemy IX Lathyros | Ptolemy XI Alexander II | Ptolemy X Alexander I | Seleucus VII Kybiosaktes  
Q942690	Mihnea Turcitul	 Radu Mihnea 
Q39602	Ptolemy III Euergetes	 Arsinoe III of Egypt | Magas of Egypt | Ptolemy IV Philopator  
Q5484927	Frank Abbandando	 Frank Abbandando Jr. 
Q301646	John Gotti	 John A. Gotti | Peter Gotti | Victoria Gotti  
Q3881522	Newman Haynes Clanton	 Billy Clanton | Ike Clanton | Phineas Clanton  
Q1235238	William Benjamin Carpenter	 William Benjamin Carpenter 
Q3643756	Deneys Reitz	 Francis William Reitz 
Q1249964	Sarah Fairbrother	 Adolphus FitzGeorge | George FitzGeorge  
Q449894	Theodore Roosevelt Jr.	 Cornelius V.S. Roosevelt | Grace Green Roosevelt | Quentin Roosevelt II | Theodore Roosevelt III  
Q6701490	Luiz R. S. Simmons	 Rachel Simmons 
Q439156	Robert F. Wagner Jr.	 Robert F. Wagner Jr. (deputy mayor) 
Q6373289	Karpal Singh	 Gobind Singh Deo | Jagdeep Singh Deo  
Q8010432	William H. Gray (Oregon politician)	 Jacob Kamm 
Q11310714	John Alsop	 Rufus King 
Q4141380	Thomas Lee (Virginia colonist)	 Arthur Lee (diplomat) | Francis Lightfoot Lee | Philip Ludwell Lee | Richard Henry Lee | Thomas Ludwell Lee | William Lee (diplomat)  
Q44507	Edmund Stoiber	 Veronica Saß 
Q8004831	William B. Mitchell	 William D. Mitchell 
Q1606981	Henry Laurens	 John Laurens 
Q175121	Marcus Licinius Crassus	 Marcus Licinius Crassus (quaestor) | Publius Licinius Crassus (son of triumvir)  
Q293062	Ólína Þorvarðardóttir	 Þorvarður Kjerúlf Benediktsson | Andrés Hjörvar Sigurðsson | Magdalena Sigurðardóttir | Pétur Sigurðsson | Saga Sigurðardóttir  
Q2544704	William Jay Gaynor	 Henry K. Vingut 
Q75866	Rudolf Hess	 Wolf Rüdiger Hess 
Q2856128	Cheri Honkala	 Mark Webber (actor) 
Q7284533	Raina Fehl	 Caroline Coulston | Kathy Fehl  
Q34933	Eric Hobsbawm	 Andy Hobsbawm 
Q235965	Barbara Cartland	 Raine Spencer Countess Spencer 
Q273708	François de La Rochefoucauld (writer)	 François VII de La Rochefoucauld 
Q60074	Max Müller	 Wilhelm Max Müller 
Q4960732	Brenda Maddox	 Bronwen Maddox | Bruno Maddox  
Q735112	Sukumar Ray	 Satyajit Ray 
Q3289285	Archibald Alison (author)	 Sir Archibald Alison 1st Baronet | William Alison  
Q317040	Vazha-Pshavela	 Levan Razikashvili 
Q4783946	Aram Saroyan	 Strawberry Saroyan 
Q7117391	P. Kesavadev	 Jothydev Kesavadev 
Q207036	A. A. Milne	 Christopher Robin Milne 
Q5686	Charles Dickens	 Alfred D'Orsay Tennyson Dickens | Charles Dickens Jr. | Dora Annie Dickens | Edward Dickens | Francis Dickens | Henry Fielding Dickens | Kate Perugini | Mary Dickens | Sydney Smith Haldimand Dickens | Walter Landor Dickens  
Q191023	Dylan Thomas	 Aeronwy Thomas 
Q33977	Jules Verne	 Michel Verne 
Q3272243	Pauline Phillips	 Jeanne Phillips 
Q234530	Emma Orczy	 John Blakeney (writer) 
Q236669	Rebecca West	 Anthony West (author) 
Q320281	Kerry Wendell Thornley	 Kreg Thornley 
Q3675978	Emily Hahn	 Amanda Boxer 
Q2979432	Clive James	 Claerwen James 
Q7945731	W. J. M. Lokubandara	 Udith Lokubandara 
Q2821830	Abraham Fischer	 Percy Fischer 
Q145193	Zalmay Khalilzad	 Alexander Benard 
Q715836	Bernard Dowiyogo	 Valdon Dowiyogo 
Q213721	Robert F. Wagner	 Robert F. Wagner Jr. 
Q299574	Anwar Ibrahim	 Nurul Izzah Anwar 
Q83396	Eleanor Roosevelt	 Anna Roosevelt Halsted | Elliott Roosevelt | Franklin Delano Roosevelt Jr. | James Roosevelt | John Aspinwall Roosevelt  
Q11237	Nelson Rockefeller	 Mark Rockefeller | Michael Rockefeller | Rodman Rockefeller | Steven Clark Rockefeller  
Q2166580	Seewoosagur Ramgoolam	 Navin Ramgoolam 
Q1347844	Stewart Udall	 Tom Udall 
Q5195339	Curt Anderson	 Ambre Anderson 
Q532975	Slavko Kvaternik	 Dido Kvaternik 
Q6969979	Nathuram Sharma	 Hari Shankar Sharma 
Q925017	Joseph Anderson	 Alexander O. Anderson 
Q1060355	Simeon Saxe-Coburg-Gotha	 Kardam Prince of Turnovo | Konstantin-Assen Prince of Vidin | Kubrat Prince of Panagyurishte | Kyril Prince of Preslav | Princess Kalina of Bulgaria  
Q1289889	Jim Clyburn	 Mignon Clyburn 
Q220991	Girija Prasad Koirala	 Sujata Koirala 
Q313776	George Wallace	 George Wallace Jr. 
Q158813	Mike Huckabee	 David Huckabee 
Q709043	Pieter Nuyts	 Pieter Nuyts (writer) 
Q430964	Hōjō Tokimune	 Hōjō Sadatoki 
Q699241	Madame Nhu	 Ngô Đình Lệ Quyên | Ngo Dinh Le Thuy  
Q520275	George W. Romney	 G. Scott Romney | Mitt Romney  
Q1729248	Karen Demirchyan	 Stepan Demirchyan 
Q5545227	George Throssell	 Hugo Throssell 
Q314459	Harry Reid	 Rory Reid 
Q3218980	Laurent-Olivier David	 Athanase David 
Q128995	Anthony Eden	 Nicholas Eden 2nd Earl of Avon 
Q5293663	Don W. Williamson	 Bossier City Louisiana 
Q2983791	Eljas Erkko	 Aatos Erkko 
Q5493326	François Lesieur Desaulniers	 Louis-Léon Lesieur Desaulniers 
Q48283	Yulia Tymoshenko	 Family of Yulia Tymoshenko 
Q2578239	William Cargill	 Edward Cargill | John Cargill (New Zealand politician)  
Q3358782	Barbro Holmberg	 Elin Nordegren 
Q5094134	Chet Upham	 Doctor of Medicine 
Q6277613	Jorge Alberto Ramos Comas	 Jorge Alberto Ramos Vélez 
Q2865147	Arthur Hill Gillmor	 Daniel Gillmor 
Q553268	Carlos Camacho	 Felix Perez Camacho 
